交易币对,首次买入时间,首次买入价格,首次买入数量,加仓1买入价格,加仓1买入数量,加仓2买入价格,加仓2买入数量,卖出时间,卖出价格,卖出数量,USDT Value,Fees,PnL,总资金,PnL Ratio,单笔收益率
TRX_USDT,2020-04-16 23:00:00+00:00,0.01302,71630.54041048542,0.01327,70281.05773508064,,,2020-04-20 23:00:00+00:00,0.0124,141911.59814556607,1865.2592722890404,3.6249630892940594,-109.18,20298.02,-0.54%,-5.85%
PAX_USDT,2020-04-17 23:00:00+00:00,0.999,9603.333043367313,,,,,2020-04-18 23:00:00+00:00,0.9986,9603.333043367313,9593.729710323945,19.183618087430546,-23.02,20274.99,-0.11%,-0.24%
BCH_USDT,2020-04-18 23:00:00+00:00,243.64,3.3053709813374,,,,,2020-04-19 23:00:00+00:00,231.27,3.3053709813374,805.3205858930442,1.5697537327469444,-42.46,20232.54,-0.21%,-5.27%
EOS_USDT,2020-04-22 23:00:00+00:00,2.6224,348.9903622328692,2.7098,337.73427039614586,2.7718,330.1797842266672,2020-05-06 23:00:00+00:00,2.6522,1016.9044168556824,2745.5769777584283,5.442610872143069,-53.99,20178.55,-0.27%,-1.97%
ETC_USDT,2020-04-22 23:00:00+00:00,5.3867,167.15402232838835,5.5745,161.52275039489277,5.6861,158.3525741855278,2020-05-10 23:00:00+00:00,6.1909,487.029346908809,2701.225716228989,5.716375700006735,308.21,20486.76,1.50%,11.41%
TRX_USDT,2020-04-22 23:00:00+00:00,0.01298,77629.43760595434,0.01325,76047.55472643679,0.01357,74254.24466656502,2020-05-10 23:00:00+00:00,0.01426,227931.23699895616,3022.8903003758624,6.273189739980978,221.14,20707.89,1.07%,7.32%
BTC_USDT,2020-04-22 23:00:00+00:00,7125.14,0.1687598897767419,7233.68,0.1662276795550611,7536.36,0.159551539608492,2020-05-21 23:00:00+00:00,9068.65,0.4945391089402952,3607.3135231315637,8.092115613422973,869.40,21577.29,4.03%,24.10%
XRP_USDT,2020-04-23 23:00:00+00:00,0.1926,5753.45985079185,0.19588,5657.118476937463,0.21158,5237.339858505106,2020-05-10 23:00:00+00:00,0.19702,16647.91818623442,3324.349101787531,6.604321942839437,-50.98,21526.31,-0.24%,-1.53%
BCH_USDT,2020-04-23 23:00:00+00:00,237.4,3.3539216637824785,242.1,3.2888104212389937,247.75,3.2138082865063997,2020-05-06 23:00:00+00:00,241.32,9.85654037152787,2388.6630089458813,4.7672433314029865,-14.85,21511.46,-0.07%,-0.62%
LTC_USDT,2020-04-23 23:00:00+00:00,42.98,22.36478117973,44.09,21.801730440117836,44.88,21.41796557720132,2020-05-10 23:00:00+00:00,42.06,65.58447719704915,2883.7148853143863,5.642197996222274,-130.87,21380.59,-0.61%,-4.54%
BNB_USDT,2020-05-07 23:00:00+00:00,17.0003,70.50140631321518,,,,,2020-05-10 23:00:00+00:00,15.3506,70.50140631321518,1198.545057746552,2.280783945498193,-118.59,21262.00,-0.56%,-9.89%
EOS_USDT,2020-05-07 23:00:00+00:00,2.7572,361.35211837447554,,,,,2020-05-10 23:00:00+00:00,2.4434,361.35211837447554,996.320060782104,1.8792478268182977,-115.27,21146.73,-0.55%,-11.57%
BCH_USDT,2020-05-07 23:00:00+00:00,251.9,3.930273245650808,,,,,2020-05-10 23:00:00+00:00,232.56,3.930273245650808,990.0358305794385,1.9040601765879903,-77.92,21068.81,-0.37%,-7.87%
LINK_USDT,2020-05-07 23:00:00+00:00,3.756,255.2513028565503,,,,,2020-05-11 23:00:00+00:00,3.5837,255.2513028565503,958.7238935292029,1.8734679875762221,-45.85,21022.96,-0.22%,-4.78%
XLM_USDT,2020-05-12 23:00:00+00:00,0.07017,12358.61488703996,,,,,2020-05-14 23:00:00+00:00,0.06926,12358.61488703996,867.2040066235938,1.7231616736999817,-12.97,21009.99,-0.06%,-1.50%
BAT_USDT,2020-05-12 23:00:00+00:00,0.2072,3501.1158320025693,0.2125,3413.7938841926225,,,2020-05-21 23:00:00+00:00,0.1954,6914.909716195192,1450.8624007818646,2.8020357593264054,-102.49,20907.50,-0.49%,-7.06%
MATIC_USDT,2020-05-12 23:00:00+00:00,0.01727,40804.96074515636,0.01791,39346.82702785317,0.01887,37345.08066077637,2020-05-31 23:00:00+00:00,0.02048,117496.86843378592,2114.1050162065508,4.520440881730487,287.71,21195.21,1.36%,13.61%
VET_USDT,2020-05-13 23:00:00+00:00,0.004459,177063.36217634514,,,,,2020-05-15 23:00:00+00:00,0.004377,177063.36217634514,789.525531944323,1.5645318681901856,-16.08,21179.12,-0.08%,-2.04%
LINK_USDT,2020-05-13 23:00:00+00:00,3.7655,226.5577906284228,3.839,222.22020333715184,,,2020-05-15 23:00:00+00:00,3.6615,448.7779939655746,1706.206721222652,3.3494073461276033,-66.36,21112.77,-0.31%,-3.89%
XMR_USDT,2020-05-14 00:00:00+00:00,64.62,16.153041741462605,66.06,15.80093183974135,67.3,15.509800257552952,2020-05-21 23:00:00+00:00,61.65,47.46377383875691,3131.428671999941,6.057570329159304,-211.34,20901.42,-1.01%,-6.75%
ETH_USDT,2020-05-14 23:00:00+00:00,203.29,5.017342314096357,,,,,2020-05-15 23:00:00+00:00,194.86,5.017342314096357,1019.9755190326484,1.9976548423574647,-44.29,20857.13,-0.21%,-4.34%
ETC_USDT,2020-05-16 23:00:00+00:00,6.6938,131.22557720230125,,,,,2020-05-17 23:00:00+00:00,6.6575,131.22557720230125,878.3977686767641,1.7520320489010848,-6.52,20850.62,-0.03%,-0.74%
VET_USDT,2020-05-16 23:00:00+00:00,0.004449,196658.69910567653,0.004549,192335.5797584425,,,2020-05-21 23:00:00+00:00,0.004237,388994.2788641191,1749.8691046423096,3.3980378641895825,-105.10,20745.52,-0.51%,-6.01%
LINK_USDT,2020-05-16 23:00:00+00:00,3.7614,243.06500614092928,3.8322,238.57437349263907,3.9123,233.6898280036018,2020-05-24 23:00:00+00:00,3.7917,715.3292076371702,2742.794142295474,5.455107898893332,-35.94,20709.58,-0.17%,-1.31%
ETH_USDT,2020-05-17 23:00:00+00:00,207.0,5.172963072631243,214.41,4.994185700455517,,,2020-05-21 23:00:00+00:00,198.74,10.16714877308676,2141.6067120693347,4.162225859232597,-125.15,20584.43,-0.61%,-5.84%
ZEC_USDT,2020-05-18 00:00:00+00:00,49.35,21.69136934985498,,,,,2020-05-26 23:00:00+00:00,44.85,21.69136934985498,1070.4690774153432,2.0433269927563393,-99.65,20484.78,-0.49%,-9.31%
BNB_USDT,2020-05-18 23:00:00+00:00,16.6299,69.96856468224564,,,,,2020-05-21 23:00:00+00:00,16.0888,69.96856468224564,1163.5702338092767,2.2892804772689903,-40.15,20444.63,-0.20%,-3.45%
ETH_USDT,2020-05-22 23:00:00+00:00,207.36,5.300140303887318,,,,,2020-05-24 23:00:00+00:00,199.9,5.300140303887318,1099.0370934140742,2.158535140161149,-41.70,20402.93,-0.20%,-3.79%
XTZ_USDT,2020-05-22 23:00:00+00:00,2.7971,324.9036899665249,,,,,2020-05-24 23:00:00+00:00,2.6433,324.9036899665249,908.7881112053667,1.7676060348938822,-51.74,20351.19,-0.25%,-5.69%
VET_USDT,2020-05-22 23:00:00+00:00,0.00464,199434.23835091776,0.004734,195474.20066503133,0.00487,190015.37288465264,2020-06-19 23:00:00+00:00,0.008379,584923.8119006017,2776.124597844775,7.677201217759916,2117.27,22468.47,9.42%,76.27%
BNB_USDT,2020-05-22 23:00:00+00:00,16.5864,69.2457847863283,16.823,68.2719066028625,,,2020-05-24 23:00:00+00:00,15.9624,137.51769138919082,2297.0765695599116,4.4921889665907315,-106.46,22362.01,-0.48%,-4.63%
ONT_USDT,2020-05-23 00:00:00+00:00,0.5179,1902.773342447684,,,,,2020-05-24 23:00:00+00:00,0.466,1902.773342447684,985.4463140536556,1.8721386916342764,-100.63,22261.39,-0.45%,-10.21%
ETC_USDT,2020-05-24 23:00:00+00:00,6.5819,149.1986953040179,6.6977,146.61912188087183,6.8442,143.48074174067318,2020-06-09 23:00:00+00:00,6.7826,439.2985589255629,2946.032677864546,5.9256190836330696,27.63,22289.01,0.12%,0.94%
BNB_USDT,2020-05-25 23:00:00+00:00,16.3807,72.52450271728472,,,,,2020-05-26 23:00:00+00:00,16.2159,72.52450271728472,1188.002121661026,2.364052205274243,-14.32,22274.70,-0.06%,-1.21%
XTZ_USDT,2020-05-25 23:00:00+00:00,2.736,341.7244125606941,2.806,333.1995697669491,2.9014,322.2437419059968,2020-06-11 23:00:00+00:00,2.6133,997.16772423364,2804.8739782981775,5.410772392037949,-204.39,22070.31,-0.93%,-7.29%
LINK_USDT,2020-05-25 23:00:00+00:00,3.8614,261.853976557415,3.9359,256.89751901186577,4.131,244.76469258746124,2020-06-11 23:00:00+00:00,3.9565,763.516188156742,3033.3688352364074,6.054220633678558,-18.57,22051.74,-0.08%,-0.61%
ONT_USDT,2020-05-25 23:00:00+00:00,0.4917,1850.0649028127095,0.5193,1751.7367855055063,0.5483,1156.7469090713844,2020-06-11 23:00:00+00:00,0.5372,4758.548597389601,2453.598155669859,5.0098904621874585,97.68,22149.42,0.44%,3.98%
ETH_USDT,2020-05-25 23:00:00+00:00,204.15,5.584353338988277,,,,,2020-05-26 23:00:00+00:00,200.89,5.584353338988277,1140.0457341544568,2.2618864764238116,-20.47,22128.96,-0.09%,-1.80%
ADA_USDT,2020-05-25 23:00:00+00:00,0.0539,17977.241516097,0.05527,17531.632308985496,0.05803,16697.799719414586,2020-06-14 23:00:00+00:00,0.07642,52206.67354449709,2906.9199531528852,6.896553945423353,1075.82,23204.77,4.64%,37.01%
BNB_USDT,2020-05-27 23:00:00+00:00,16.47,77.49630471402489,,,,,2020-06-11 23:00:00+00:00,16.2298,77.49630471402489,1276.3641386399897,2.5341136648876708,-21.15,23183.63,-0.09%,-1.66%
ETH_USDT,2020-05-27 23:00:00+00:00,208.29,5.81565754213267,243.8,1.8681175710085869,,,2020-06-14 23:00:00+00:00,231.77,7.683775113141257,1666.7903732627074,3.4476589312354093,110.63,23294.26,0.47%,6.64%
EOS_USDT,2020-05-27 23:00:00+00:00,2.5715,451.1465295922744,,,,,2020-06-11 23:00:00+00:00,2.5146,451.1465295922744,1160.1233008465335,2.294576364159267,-27.96,23266.29,-0.12%,-2.41%
BTCDOWN_USDT,2020-06-12 00:00:00+00:00,10.7,71.10949496008327,11.01,69.1073202609347,11.29,67.39340974959177,2020-06-19 23:00:00+00:00,10.57,207.6102249706097,2282.614788218673,4.477054866158018,-92.65,23173.64,-0.40%,-4.06%
TRX_USDT,2020-06-12 23:00:00+00:00,0.01644,61403.28316518993,,,,,2020-06-14 23:00:00+00:00,0.01616,61403.28316518993,1009.4699752357225,2.001747031185192,-19.19,23154.44,-0.08%,-1.90%
ZEC_USDT,2020-06-12 23:00:00+00:00,51.61,19.68009250155989,52.81,19.23290236708021,,,2020-06-14 23:00:00+00:00,51.1,38.91299486864011,2031.379148011012,4.019833185798523,-46.94,23107.50,-0.20%,-2.31%
ONT_USDT,2020-06-12 23:00:00+00:00,0.5566,1668.529372245158,0.5672,1637.3474058386016,0.5778,1607.3095337342593,2020-06-14 23:00:00+00:00,0.5489,4913.186311818019,2786.1103457749646,5.482958312331876,-94.75,23012.75,-0.41%,-3.40%
TFUEL_USDT,2020-06-13 00:00:00+00:00,0.011736,34897.39563251289,0.012604,32494.115768261763,,,2020-06-19 23:00:00+00:00,0.009719,67391.51140077465,819.1116702863426,1.4740897695904716,-165.61,22847.15,-0.72%,-20.22%
ZEC_USDT,2020-06-15 23:00:00+00:00,52.2,20.76663074359737,53.25,20.35714788386447,,,2020-06-18 23:00:00+00:00,51.95,41.123778627461846,2168.0362496315656,4.304416549328209,-35.96,22811.19,-0.16%,-1.66%
ADA_USDT,2020-06-17 23:00:00+00:00,0.08349,11828.022585907343,,,,,2020-06-19 23:00:00+00:00,0.07987,11828.022585907343,987.5216056974041,1.9322257696338236,-44.75,22766.44,-0.20%,-4.53%
ONT_USDT,2020-06-18 23:00:00+00:00,0.5785,1868.1046498105827,,,,,2020-06-19 23:00:00+00:00,0.5674,1868.1046498105827,1080.698539915422,2.1406611182179467,-22.88,22743.56,-0.10%,-2.12%
BTC_USDT,2020-06-22 23:00:00+00:00,9685.69,0.2085193037059237,,,,,2020-06-24 23:00:00+00:00,9296.49,0.2085193037059237,2019.6533347114282,3.9581509564205115,-85.11,22658.45,-0.38%,-4.21%
ADA_USDT,2020-06-22 23:00:00+00:00,0.08355,14244.199631063386,0.08533,13947.062922481491,0.08669,13728.26022811565,2020-06-24 23:00:00+00:00,0.08254,41919.52278166053,3570.3086375260373,7.030346047924299,-117.30,22541.14,-0.52%,-3.29%
ETH_USDT,2020-06-22 23:00:00+00:00,243.13,7.028935758611794,247.96,6.892019482945981,,,2020-06-24 23:00:00+00:00,234.58,13.920955241557776,3417.890301982571,6.683467982547195,-159.00,22382.15,-0.71%,-4.65%
LINK_USDT,2020-06-22 23:00:00+00:00,4.4841,351.5190042771069,4.5933,343.1620767376341,4.7543,331.54120839639376,2020-06-24 23:00:00+00:00,4.7075,1026.2222894111349,4728.739101236924,9.559680528639841,92.64,22474.79,0.41%,1.96%
XTZ_USDT,2020-06-23 23:00:00+00:00,2.7837,479.2786426174529,2.8359,470.4566301541675,,,2020-06-24 23:00:00+00:00,2.6265,949.7352727716204,2668.335914908407,5.162815608843069,-179.02,22295.77,-0.80%,-6.71%
LTC_USDT,2020-07-21 23:00:00+00:00,43.77,44.01301158989901,,,,,2020-08-11 23:00:00+00:00,54.1,44.01301158989901,1926.4495172898796,4.307553444303417,450.35,22746.12,1.98%,23.38%
TRX_USDT,2020-07-21 23:00:00+00:00,0.01762,98237.13975187606,0.0201,9659.133121883278,0.02425,71378.90319290954,2020-08-25 23:00:00+00:00,0.02299,179275.17606666888,3656.0253806059663,7.777561678378666,457.73,23203.85,1.97%,12.52%
ETH_USDT,2020-07-21 23:00:00+00:00,245.59,9.49826526671592,262.48,8.88707317453811,376.67,6.192898204934726,2020-08-21 23:00:00+00:00,387.97,24.578236646188756,6998.036900558289,16.533655372180142,2521.05,25724.90,9.80%,36.03%
BCH_USDT,2020-07-21 23:00:00+00:00,230.34,8.296105990302943,233.25,8.192604732288874,237.94,8.03112151721602,2020-08-11 23:00:00+00:00,281.83,24.51983223980784,5732.775161419139,12.643199481564183,1165.01,26889.91,4.33%,20.32%
BTC_USDT,2020-07-21 23:00:00+00:00,9390.0,0.3668569978857111,9500.0,0.3626091800154554,11336.06,0.3038787030191113,2020-08-21 23:00:00+00:00,11531.34,1.033344880920278,10334.36163044048,22.25021278959172,1559.24,28449.15,5.48%,15.09%
VET_USDT,2020-07-21 23:00:00+00:00,0.0175,39097.98415188317,,,,,2020-07-24 23:00:00+00:00,0.016995,39097.98415188317,684.2147226579555,1.3486849633192097,-21.09,28428.05,-0.07%,-3.08%
VET_USDT,2020-07-25 23:00:00+00:00,0.018218,44708.244479729736,,,,,2020-07-26 23:00:00+00:00,0.017554,44708.244479729736,814.4947979317164,1.5993033215288923,-31.29,28396.77,-0.11%,-3.84%
XLM_USDT,2020-07-28 23:00:00+00:00,0.09709,10533.451752742923,,,,,2020-07-29 23:00:00+00:00,0.09498,10533.451752742923,1022.6928306738104,2.0231600781493335,-24.25,28372.52,-0.09%,-2.37%
ALGO_USDT,2020-07-31 00:00:00+00:00,0.3463,2268.809288856017,,,,,2020-08-02 23:00:00+00:00,0.3016,2268.809288856017,785.6886567308386,1.4699615382498135,-102.89,28269.63,-0.36%,-13.09%
XTZ_USDT,2020-08-03 23:00:00+00:00,3.0703,311.0187847600593,4.01,238.1349064460873,,,2020-08-21 23:00:00+00:00,3.3885,549.1536912061466,1909.8419496976203,3.770649232349648,-52.81,28216.83,-0.19%,-2.76%
VET_USDT,2020-08-20 23:00:00+00:00,0.019392,41670.24579807289,,,,,2020-08-21 23:00:00+00:00,0.017962,41670.24579807289,808.0694065162294,1.5565503615412146,-61.15,28155.68,-0.22%,-7.57%
LINK_USDT,2020-08-22 23:00:00+00:00,15.8078,46.314991703731046,,,,,2020-08-25 23:00:00+00:00,14.1164,46.314991703731046,732.1381258542397,1.3859390747407887,-79.72,28075.96,-0.28%,-10.89%
BAND_USDT,2020-08-22 23:00:00+00:00,12.24,44.72851901448488,,,,,2020-08-23 23:00:00+00:00,11.7272,44.72851901448488,547.477072737295,1.0720173609239618,-24.01,28051.95,-0.09%,-4.39%
LTC_USDT,2020-08-22 23:00:00+00:00,60.21,20.72343551729158,61.47,20.29865060185661,62.89,19.840325210623725,2020-08-25 23:00:00+00:00,58.34,60.86241132977192,3743.2741574883776,7.293987234467273,-199.86,27852.10,-0.72%,-5.34%
ETH_USDT,2020-08-24 23:00:00+00:00,407.68,3.879914532171833,,,,,2020-08-25 23:00:00+00:00,382.93,3.879914532171833,1581.763556475813,3.067499228280373,-99.10,27753.00,-0.36%,-6.26%
BNB_USDT,2020-08-24 23:00:00+00:00,22.5953,73.96677984343731,,,,,2020-08-25 23:00:00+00:00,21.3882,73.96677984343731,1671.3015805964192,3.2533178612438247,-92.54,27660.46,-0.33%,-5.54%
SXP_USDT,2020-08-24 23:00:00+00:00,2.935,162.65253390127086,,,,,2020-08-25 23:00:00+00:00,2.636,162.65253390127086,477.38518700022996,0.90613726636398,-49.54,27610.92,-0.18%,-10.38%
BAND_USDT,2020-08-26 23:00:00+00:00,13.0297,47.4516499174546,13.7098,45.097723010507686,,,2020-08-27 23:00:00+00:00,12.1349,92.54937292796228,1236.5615258589164,2.3596389114024463,-115.84,27495.08,-0.42%,-9.37%
BNB_USDT,2020-08-27 23:00:00+00:00,23.1127,72.32322627750976,23.496,71.14338746953523,24.0,69.64937633267499,2020-09-03 23:00:00+00:00,20.3592,213.11599007972,5014.7550959526,9.353626161183634,-685.24,26809.84,-2.56%,-13.66%
LINK_USDT,2020-08-29 23:00:00+00:00,16.3612,50.48655598971544,17.3783,47.53172864198065,,,2020-08-31 23:00:00+00:00,15.5772,98.01828463169608,1652.0412797178647,3.178891703082721,-128.37,26681.47,-0.48%,-7.77%
TRX_USDT,2020-08-29 23:00:00+00:00,0.02491,43289.51611139292,0.02564,42057.01428762862,0.02624,41095.34475361272,2020-09-03 23:00:00+00:00,0.03996,126441.87515263428,3235.025539004393,8.287642870103658,1809.30,28490.77,6.35%,55.93%
ONT_USDT,2020-08-29 23:00:00+00:00,0.9135,1098.9025037636434,0.9527,1053.6868239614655,,,2020-09-02 23:00:00+00:00,0.807,2152.589327725109,2007.6948743761764,3.7448344618503393,-274.30,28216.47,-0.97%,-13.66%
QTUM_USDT,2020-08-29 23:00:00+00:00,3.431,205.2152360602238,3.576,196.8941484682964,,,2020-08-31 23:00:00+00:00,3.359,402.1093845285202,1408.1869498452556,2.758872372476555,-60.26,28156.21,-0.21%,-4.28%
LTC_USDT,2020-08-30 23:00:00+00:00,62.89,22.24896530370693,,,,,2020-09-02 23:00:00+00:00,58.06,22.24896530370693,1399.237427950129,2.6910123534833534,-110.15,28046.06,-0.39%,-7.87%
ZEC_USDT,2020-08-30 23:00:00+00:00,81.11,13.353853597447127,,,,,2020-08-31 23:00:00+00:00,78.29,13.353853597447127,1083.1310652889365,2.128604263433072,-39.79,28006.27,-0.14%,-3.67%
BTC_USDT,2020-08-30 23:00:00+00:00,11711.16,0.2411531928605008,,,,,2020-08-31 23:00:00+00:00,11649.51,0.2411531928605008,2824.1836261001827,5.6335001578605155,-20.50,27985.77,-0.07%,-0.73%
BAND_USDT,2020-08-30 23:00:00+00:00,13.7355,50.13261329017199,14.335,48.03603138103644,14.9799,45.96803115155357,2020-09-03 23:00:00+00:00,11.0663,144.136675822762,2065.789529541472,3.660849225198903,-474.39,27511.38,-1.72%,-22.96%
ETH_USDT,2020-08-30 23:00:00+00:00,428.94,3.884457572708505,436.39,3.818142558806541,443.64,3.7557461708538153,2020-09-03 23:00:00+00:00,381.4,11.45834630236886,4998.597693712759,9.368810973436243,-637.75,26873.63,-2.37%,-12.76%
BTC_USDT,2020-09-01 23:00:00+00:00,11921.97,0.2383226968025935,,,,,2020-09-02 23:00:00+00:00,11388.54,0.2383226968025935,2841.2760415996154,5.555423607043826,-132.68,26740.95,-0.50%,-4.67%
BCH_USDT,2020-09-01 23:00:00+00:00,292.07,5.189059772878796,,,,,2020-09-02 23:00:00+00:00,263.83,5.189059772878796,1515.56868786471,2.8845983277433227,-149.42,26591.52,-0.56%,-9.86%
XRP_USDT,2020-09-01 23:00:00+00:00,0.29521,5542.896019003344,,,,,2020-09-02 23:00:00+00:00,0.27595,5542.896019003344,1636.318333769977,3.1658804902139495,-109.92,26481.60,-0.42%,-6.72%
EOS_USDT,2020-09-01 23:00:00+00:00,3.4724,376.3128459724331,,,,,2020-09-02 23:00:00+00:00,3.1016,376.3128459724331,1306.7087263546766,2.4738806494227754,-142.01,26339.59,-0.54%,-10.87%
BTC_USDT,2020-10-08 23:00:00+00:00,10925.57,0.2843583012231787,11050.43,0.28114530611885,11384.2,0.2729024898626978,2020-12-08 23:00:00+00:00,18324.11,0.8384060972047265,9320.329575284773,24.683375125134873,6018.03,32357.62,18.60%,64.57%
LINK_USDT,2020-10-09 23:00:00+00:00,10.3959,78.59346697527074,10.7521,75.98979021104873,11.302,72.29249896728163,2020-10-20 23:00:00+00:00,9.8589,226.87575615360112,2451.1494699846508,4.687894862327389,-219.09,32138.53,-0.68%,-8.94%
TRX_USDT,2020-10-09 23:00:00+00:00,0.02627,47203.09713714873,0.02688,46131.89590003338,0.02739,45272.92303004371,2020-10-16 23:00:00+00:00,0.02572,138607.91606722583,3720.0760853786915,7.285071686627741,-162.37,31976.16,-0.51%,-4.36%
ETH_USDT,2020-10-09 23:00:00+00:00,365.02,4.479905526700258,375.86,4.350702696099952,383.7,4.261806399155924,2020-10-30 23:00:00+00:00,382.49,13.092414621956134,4905.765346068384,9.913483014820386,92.04,32068.20,0.29%,1.88%
BAND_USDT,2020-10-09 23:00:00+00:00,6.4003,96.44341384207164,6.6954,92.19266684789724,6.9503,88.81153066967053,2020-10-15 23:00:00+00:00,6.1758,277.4476113596394,1851.8003448402335,3.565261303075094,-141.90,31926.30,-0.44%,-7.66%
DOT_USDT,2020-10-09 23:00:00+00:00,4.2541,209.4423951713996,4.458,199.86291908897508,,,2020-10-14 23:00:00+00:00,4.1829,409.3053142603746,1781.977786597302,3.494060985617023,-73.39,31852.91,-0.23%,-4.12%
OMG_USDT,2020-10-10 00:00:00+00:00,3.5348,192.57037842447437,3.6935,184.29613473800785,3.82,178.1931344646157,2020-10-13 23:00:00+00:00,3.5317,555.0596476270979,2042.093320964496,4.002397478489117,-85.79,31767.12,-0.27%,-4.20%
XLM_USDT,2020-10-15 23:00:00+00:00,0.07408,24154.619497632382,0.07551,23697.18199423397,0.07809,22914.255504989203,2020-10-28 23:00:00+00:00,0.07832,70766.05699685556,5368.1226371538205,10.910520221147548,163.36,31930.48,0.51%,3.04%
VET_USDT,2020-10-18 23:00:00+00:00,0.011627,88184.84975930859,,,,,2020-10-19 23:00:00+00:00,0.011396,88184.84975930859,1025.325248151481,2.0302797960085615,-22.40,31908.08,-0.07%,-2.18%
LTC_USDT,2020-10-18 23:00:00+00:00,47.54,38.06616799238289,,,,,2020-10-20 23:00:00+00:00,46.88,38.06616799238289,1809.6656263578825,3.5942075818407924,-28.72,31879.36,-0.09%,-1.59%
BAND_USDT,2020-10-18 23:00:00+00:00,6.4961,112.65775383343323,,,,,2020-10-19 23:00:00+00:00,6.1213,112.65775383343323,731.8360346773657,1.4214479432179608,-43.65,31835.72,-0.14%,-5.96%
DASH_USDT,2020-10-20 00:00:00+00:00,74.3,21.101157100957337,76.22,20.56961391499777,,,2020-10-26 23:00:00+00:00,69.19,41.67077101595511,3135.63194520226,6.018832591796195,-258.45,31577.27,-0.82%,-8.24%
LINK_USDT,2020-10-21 23:00:00+00:00,10.7863,92.68363203700147,,,,,2020-10-30 23:00:00+00:00,11.09,92.68363203700147,999.7134602407091,2.027574939531056,26.12,31603.39,0.08%,2.61%
BNB_USDT,2020-10-21 23:00:00+00:00,29.7329,52.697105614964215,31.0467,7.741414401632896,,,2020-10-29 23:00:00+00:00,29.8702,60.43852001659711,1807.1831420423457,3.6124938226420786,-5.48,31597.90,-0.02%,-0.30%
CRV_USDT,2020-10-28 00:00:00+00:00,0.59,640.8823642134178,,,,,2020-10-29 23:00:00+00:00,0.446,640.8823642134178,378.12059488591643,0.6639541293251007,-92.95,31504.95,-0.30%,-24.58%
XMR_USDT,2020-10-31 23:00:00+00:00,126.52,10.322928017681136,,,,,2020-11-02 23:00:00+00:00,118.82,10.322928017681136,1306.0568527970172,2.5326271598578893,-82.02,31422.93,-0.26%,-6.28%
ETH_USDT,2020-11-01 23:00:00+00:00,396.67,4.656802803405254,402.45,4.589921649960895,,,2020-11-02 23:00:00+00:00,383.02,9.246724453366149,3694.4279360535247,7.236108336181827,-159.98,31262.95,-0.51%,-4.33%
LINK_USDT,2020-11-01 23:00:00+00:00,11.5722,95.66649792145613,,,,,2020-11-02 23:00:00+00:00,10.7814,95.66649792145613,1107.0718472466747,2.1384906279370615,-77.79,31185.16,-0.25%,-7.03%
DOT_USDT,2020-11-01 23:00:00+00:00,4.2211,276.1288386387489,,,,,2020-11-02 23:00:00+00:00,4.0316,276.1288386387489,1165.567440778023,2.278808466634003,-54.61,31130.55,-0.18%,-4.68%
LINKDOWN_USDT,2020-11-02 23:00:00+00:00,0.333,1144.4714247123957,0.359,1061.5849148446457,0.383,995.0626225306208,2020-11-06 23:00:00+00:00,0.237,3201.1189620876626,1143.3269532876834,1.9019921473024595,-386.56,30743.99,-1.26%,-33.81%
ETH_USDT,2020-11-04 23:00:00+00:00,402.49,4.221882188547333,414.92,4.095404805910576,425.94,3.9894477204968215,2020-12-08 23:00:00+00:00,554.94,12.30673471495473,5097.796086205249,11.927295448922226,1719.78,32463.77,5.30%,33.74%
DOT_USDT,2020-11-05 23:00:00+00:00,4.2229,283.1893393577239,4.3119,277.34415482124643,4.3986,271.8774749178676,2020-11-07 23:00:00+00:00,4.2341,832.410969096838,3587.640783521197,7.112152067774119,-70.24,32393.52,-0.22%,-1.96%
XRP_USDT,2020-11-05 23:00:00+00:00,0.24561,8454.442716547555,0.24916,8333.98489168103,0.25863,6903.099720730558,2020-12-08 23:00:00+00:00,0.5589,23691.527328959142,5938.340031995034,19.179534656150114,7283.68,39677.20,18.36%,122.66%
FIL_USDT,2020-11-06 23:00:00+00:00,31.6801,15.11646462915183,,,,,2020-11-07 23:00:00+00:00,29.9356,15.11646462915183,478.8911110979929,0.9314115496504305,-27.30,39649.90,-0.07%,-5.70%
SXP_USDT,2020-11-07 23:00:00+00:00,1.001,277.9802880552719,1.056,628.5877591105116,,,2020-11-12 23:00:00+00:00,0.902,906.5680471657836,942.0469419640274,1.759771320507516,-126.08,39523.81,-0.32%,-13.38%
YFII_USDT,2020-11-07 23:00:00+00:00,1519.45,0.2547939836613582,1636.36,0.2365901870457911,1736.0,0.2230107825312504,2020-11-26 23:00:00+00:00,1767.65,0.7143949532383997,1161.440155422752,2.424240394514609,98.94,39622.75,0.25%,8.52%
YFI_USDT,2020-11-08 10:00:00+00:00,15302.4,0.0327963427820558,16667.84,0.0301096456282356,,,2020-12-08 23:00:00+00:00,25448.82,0.0629059884102915,1003.7255115762612,2.6046086875518597,594.55,40217.30,1.48%,59.23%
UNI_USDT,2020-11-08 23:00:00+00:00,2.8653,167.89684775418604,3.0618,157.12157484815117,,,2020-11-26 23:00:00+00:00,3.43,325.0184226023372,962.1496757401385,2.076962865266155,150.59,40367.89,0.37%,15.65%
BCH_USDT,2020-11-28 23:00:00+00:00,275.97,2.844844738310284,,,,,2020-12-04 23:00:00+00:00,279.56,2.844844738310284,785.0918024314892,1.5803965974735124,8.63,40376.52,0.02%,1.10%
